cluster	gene
Epithelial cell of large intestine(Large_Intestine)	Acss1
Epithelial cell of large intestine(Large_Intestine)	Yeats2
Epithelial cell of large intestine(Large_Intestine)	Arc
Epithelial cell of large intestine(Large_Intestine)	Deptor
Epithelial cell of large intestine(Large_Intestine)	Sdhaf2
Epithelial cell of large intestine(Large_Intestine)	AI314976
Epithelial cell of large intestine(Large_Intestine)	Cenpc1
Epithelial cell of large intestine(Large_Intestine)	Cat
Epithelial cell of large intestine(Large_Intestine)	Ascc1
Epithelial cell of large intestine(Large_Intestine)	Fam58b
Epithelial cell of large intestine(Large_Intestine)	Myd88
Epithelial cell of large intestine(Large_Intestine)	Pmpcb
Epithelial cell of large intestine(Large_Intestine)	Spryd4
Epithelial cell of large intestine(Large_Intestine)	Hs3st1
Epithelial cell of large intestine(Large_Intestine)	Abcb10
Epithelial cell of large intestine(Large_Intestine)	Pigq
Epithelial cell of large intestine(Large_Intestine)	Ngrn
Epithelial cell of large intestine(Large_Intestine)	Get4
Epithelial cell of large intestine(Large_Intestine)	Prpf3
Epithelial cell of large intestine(Large_Intestine)	Mcts1
Epithelial cell of large intestine(Large_Intestine)	Cgnl1
Epithelial cell of large intestine(Large_Intestine)	Ilkap
Epithelial cell of large intestine(Large_Intestine)	Hnrnph2
Epithelial cell of large intestine(Large_Intestine)	Ino80
Epithelial cell of large intestine(Large_Intestine)	Mrpl10
Epithelial cell of large intestine(Large_Intestine)	Tbc1d14
Epithelial cell of large intestine(Large_Intestine)	1600012F09Rik
Epithelial cell of large intestine(Large_Intestine)	Rad9
Epithelial cell of large intestine(Large_Intestine)	Rbks
Epithelial cell of large intestine(Large_Intestine)	Entpd6
Epithelial cell of large intestine(Large_Intestine)	Fgf1
Epithelial cell of large intestine(Large_Intestine)	D1Bwg0212e
Epithelial cell of large intestine(Large_Intestine)	Ddx47
Epithelial cell of large intestine(Large_Intestine)	Spata2
Epithelial cell of large intestine(Large_Intestine)	Nxf1
Epithelial cell of large intestine(Large_Intestine)	2610034B18Rik
Epithelial cell of large intestine(Large_Intestine)	Pccb
Epithelial cell of large intestine(Large_Intestine)	Rc3h1
Epithelial cell of large intestine(Large_Intestine)	Irgm1
Epithelial cell of large intestine(Large_Intestine)	Klf11
Epithelial cell of large intestine(Large_Intestine)	Ddb1
Epithelial cell of large intestine(Large_Intestine)	Zfp62
Epithelial cell of large intestine(Large_Intestine)	Ppme1
Epithelial cell of large intestine(Large_Intestine)	Ampd2
Epithelial cell of large intestine(Large_Intestine)	Gphn
Epithelial cell of large intestine(Large_Intestine)	Opa1
Epithelial cell of large intestine(Large_Intestine)	Fto
Epithelial cell of large intestine(Large_Intestine)	Smarcad1
Epithelial cell of large intestine(Large_Intestine)	Arid1a
Epithelial cell of large intestine(Large_Intestine)	Zdhhc20
Epithelial cell of large intestine(Large_Intestine)	Ppp2r5c
Epithelial cell of large intestine(Large_Intestine)	Galm
Epithelial cell of large intestine(Large_Intestine)	1110012L19Rik
Epithelial cell of large intestine(Large_Intestine)	Nek1
Epithelial cell of large intestine(Large_Intestine)	Polr3b
Epithelial cell of large intestine(Large_Intestine)	1200014J11Rik
Epithelial cell of large intestine(Large_Intestine)	Cnot8
Epithelial cell of large intestine(Large_Intestine)	Ncdn
Epithelial cell of large intestine(Large_Intestine)	Actr10
Epithelial cell of large intestine(Large_Intestine)	Pcif1
Epithelial cell of large intestine(Large_Intestine)	Zadh2
Epithelial cell of large intestine(Large_Intestine)	Ghitm
Epithelial cell of large intestine(Large_Intestine)	Ankrd54
Epithelial cell of large intestine(Large_Intestine)	Fahd2a
Epithelial cell of large intestine(Large_Intestine)	Tmem161a
Epithelial cell of large intestine(Large_Intestine)	Coq5
Epithelial cell of large intestine(Large_Intestine)	0610007C21Rik
Epithelial cell of large intestine(Large_Intestine)	Suv420h2
Epithelial cell of large intestine(Large_Intestine)	Prps1
Epithelial cell of large intestine(Large_Intestine)	Mysm1
Epithelial cell of large intestine(Large_Intestine)	Fundc1
Epithelial cell of large intestine(Large_Intestine)	Ttc5
Epithelial cell of large intestine(Large_Intestine)	Lxn
Epithelial cell of large intestine(Large_Intestine)	5430416N02Rik
Epithelial cell of large intestine(Large_Intestine)	Carm1
Epithelial cell of large intestine(Large_Intestine)	2010300C02Rik
Epithelial cell of large intestine(Large_Intestine)	Anapc4
Epithelial cell of large intestine(Large_Intestine)	Tyw1
Epithelial cell of large intestine(Large_Intestine)	Mrfap1
Epithelial cell of large intestine(Large_Intestine)	Cdc42ep4
Epithelial cell of large intestine(Large_Intestine)	Rdm1
Epithelial cell of large intestine(Large_Intestine)	Dr1
Epithelial cell of large intestine(Large_Intestine)	Myst2
Epithelial cell of large intestine(Large_Intestine)	Diablo
Epithelial cell of large intestine(Large_Intestine)	Dpf2
Epithelial cell of large intestine(Large_Intestine)	R3hdm1
Epithelial cell of large intestine(Large_Intestine)	Zdhhc16
Epithelial cell of large intestine(Large_Intestine)	Zfp932
Epithelial cell of large intestine(Large_Intestine)	Surf2
Epithelial cell of large intestine(Large_Intestine)	Psmd11
Epithelial cell of large intestine(Large_Intestine)	2210013O21Rik
Epithelial cell of large intestine(Large_Intestine)	Cd2bp2
Epithelial cell of large intestine(Large_Intestine)	Grn
Epithelial cell of large intestine(Large_Intestine)	Mfap3l
Epithelial cell of large intestine(Large_Intestine)	4833420G17Rik
Epithelial cell of large intestine(Large_Intestine)	Terf2
Epithelial cell of large intestine(Large_Intestine)	Brf1
Epithelial cell of large intestine(Large_Intestine)	Trmt2b
Epithelial cell of large intestine(Large_Intestine)	Ddx55
Epithelial cell of large intestine(Large_Intestine)	Mzt1
Epithelial cell of large intestine(Large_Intestine)	Ccdc50
Epithelial cell of large intestine(Large_Intestine)	Cd47
Epithelial cell of large intestine(Large_Intestine)	Snapin
Epithelial cell of large intestine(Large_Intestine)	Tmem135
Epithelial cell of large intestine(Large_Intestine)	Acad8
Epithelial cell of large intestine(Large_Intestine)	Nupl1
Epithelial cell of large intestine(Large_Intestine)	Casp1
Epithelial cell of large intestine(Large_Intestine)	D10Wsu52e
Epithelial cell of large intestine(Large_Intestine)	Mpg
Epithelial cell of large intestine(Large_Intestine)	Hsd3b7
Epithelial cell of large intestine(Large_Intestine)	Med24
Epithelial cell of large intestine(Large_Intestine)	Appbp2
Epithelial cell of large intestine(Large_Intestine)	Lztr1
Epithelial cell of large intestine(Large_Intestine)	2310003H01Rik
Epithelial cell of large intestine(Large_Intestine)	Tbc1d1
Epithelial cell of large intestine(Large_Intestine)	Mms19
Epithelial cell of large intestine(Large_Intestine)	Gfm2
Epithelial cell of large intestine(Large_Intestine)	Gmpr2
Epithelial cell of large intestine(Large_Intestine)	1200011I18Rik
Epithelial cell of large intestine(Large_Intestine)	Rngtt
Epithelial cell of large intestine(Large_Intestine)	Zfp292
Epithelial cell of large intestine(Large_Intestine)	Farp1
Epithelial cell of large intestine(Large_Intestine)	Mcoln2
Epithelial cell of large intestine(Large_Intestine)	Fem1b
Epithelial cell of large intestine(Large_Intestine)	Hadhb
Epithelial cell of large intestine(Large_Intestine)	Iws1
Epithelial cell of large intestine(Large_Intestine)	Atf3
Epithelial cell of large intestine(Large_Intestine)	Snx20
Epithelial cell of large intestine(Large_Intestine)	Armc8
Epithelial cell of large intestine(Large_Intestine)	Akap11
Epithelial cell of large intestine(Large_Intestine)	Gstt3
Epithelial cell of large intestine(Large_Intestine)	Mtpn
Epithelial cell of large intestine(Large_Intestine)	Rbm4
Epithelial cell of large intestine(Large_Intestine)	Npat
Epithelial cell of large intestine(Large_Intestine)	Lap3
Epithelial cell of large intestine(Large_Intestine)	Uba3
Epithelial cell of large intestine(Large_Intestine)	Ttc32
Epithelial cell of large intestine(Large_Intestine)	D19Ertd737e
Epithelial cell of large intestine(Large_Intestine)	Vps13c
Epithelial cell of large intestine(Large_Intestine)	Fam116a
Epithelial cell of large intestine(Large_Intestine)	Crot
Epithelial cell of large intestine(Large_Intestine)	Ipo8
Epithelial cell of large intestine(Large_Intestine)	Vipar
Epithelial cell of large intestine(Large_Intestine)	Dlst
Epithelial cell of large intestine(Large_Intestine)	Fam110a
Epithelial cell of large intestine(Large_Intestine)	Casp6
Epithelial cell of large intestine(Large_Intestine)	Stat1
Epithelial cell of large intestine(Large_Intestine)	Phldb1
Epithelial cell of large intestine(Large_Intestine)	Plbd2
Epithelial cell of large intestine(Large_Intestine)	Cdk7
Epithelial cell of large intestine(Large_Intestine)	Nt5c2
Epithelial cell of large intestine(Large_Intestine)	Nemf
Epithelial cell of large intestine(Large_Intestine)	Cul4b
Epithelial cell of large intestine(Large_Intestine)	Cdkn2aip
Epithelial cell of large intestine(Large_Intestine)	Pik3c3
Epithelial cell of large intestine(Large_Intestine)	Amz2
Epithelial cell of large intestine(Large_Intestine)	Bre
Epithelial cell of large intestine(Large_Intestine)	Tada3
Epithelial cell of large intestine(Large_Intestine)	Qrich1
Epithelial cell of large intestine(Large_Intestine)	1300018J18Rik
Epithelial cell of large intestine(Large_Intestine)	Pex3
Epithelial cell of large intestine(Large_Intestine)	Zmym4
Epithelial cell of large intestine(Large_Intestine)	Hook1
Epithelial cell of large intestine(Large_Intestine)	Orc3
Epithelial cell of large intestine(Large_Intestine)	Twsg1
Epithelial cell of large intestine(Large_Intestine)	Usp36
Epithelial cell of large intestine(Large_Intestine)	Pomgnt1
Epithelial cell of large intestine(Large_Intestine)	Dpp3
Epithelial cell of large intestine(Large_Intestine)	Ywhab
Epithelial cell of large intestine(Large_Intestine)	Tmem123
Epithelial cell of large intestine(Large_Intestine)	Med29
Epithelial cell of large intestine(Large_Intestine)	Cc2d1b
Epithelial cell of large intestine(Large_Intestine)	Iah1
Epithelial cell of large intestine(Large_Intestine)	Bco2
Epithelial cell of large intestine(Large_Intestine)	Tatdn1
Epithelial cell of large intestine(Large_Intestine)	Pex19
Epithelial cell of large intestine(Large_Intestine)	Plod3
Epithelial cell of large intestine(Large_Intestine)	Ripk4
Epithelial cell of large intestine(Large_Intestine)	Wash
Epithelial cell of large intestine(Large_Intestine)	Tmem175
Epithelial cell of large intestine(Large_Intestine)	Mcrs1
Epithelial cell of large intestine(Large_Intestine)	Sbno1
Epithelial cell of large intestine(Large_Intestine)	9030624J02Rik
Epithelial cell of large intestine(Large_Intestine)	Fam49b
Epithelial cell of large intestine(Large_Intestine)	Oxnad1
Epithelial cell of large intestine(Large_Intestine)	Tmod3
Epithelial cell of large intestine(Large_Intestine)	AU019823
Epithelial cell of large intestine(Large_Intestine)	Runx1
Epithelial cell of large intestine(Large_Intestine)	Fam192a
Epithelial cell of large intestine(Large_Intestine)	Siae
Epithelial cell of large intestine(Large_Intestine)	Dolpp1
Epithelial cell of large intestine(Large_Intestine)	Bcl2l13
Epithelial cell of large intestine(Large_Intestine)	Ap1g2
Epithelial cell of large intestine(Large_Intestine)	Txnl4b
Epithelial cell of large intestine(Large_Intestine)	Dhx16
Epithelial cell of large intestine(Large_Intestine)	Snip1
Epithelial cell of large intestine(Large_Intestine)	Egr2
Epithelial cell of large intestine(Large_Intestine)	Prosc
Epithelial cell of large intestine(Large_Intestine)	2810459M11Rik
Epithelial cell of large intestine(Large_Intestine)	Bbx
Epithelial cell of large intestine(Large_Intestine)	Cacnb3
Epithelial cell of large intestine(Large_Intestine)	Sdhd
Epithelial cell of large intestine(Large_Intestine)	Peli2
Epithelial cell of large intestine(Large_Intestine)	Dolk
Epithelial cell of large intestine(Large_Intestine)	Alg9
Epithelial cell of large intestine(Large_Intestine)	Lsm10
Epithelial cell of large intestine(Large_Intestine)	Atxn7l1
Epithelial cell of large intestine(Large_Intestine)	Banp
Epithelial cell of large intestine(Large_Intestine)	Dmap1
Epithelial cell of large intestine(Large_Intestine)	Scmh1
Epithelial cell of large intestine(Large_Intestine)	Zfp68
Epithelial cell of large intestine(Large_Intestine)	Daglb
Epithelial cell of large intestine(Large_Intestine)	Med22
Epithelial cell of large intestine(Large_Intestine)	Skiv2l2
Epithelial cell of large intestine(Large_Intestine)	Polr3gl
Epithelial cell of large intestine(Large_Intestine)	Kifap3
Epithelial cell of large intestine(Large_Intestine)	Mettl10
Epithelial cell of large intestine(Large_Intestine)	Tanc1
Epithelial cell of large intestine(Large_Intestine)	Taf3
Epithelial cell of large intestine(Large_Intestine)	Tspan31
Epithelial cell of large intestine(Large_Intestine)	Fam129b
Epithelial cell of large intestine(Large_Intestine)	Psmf1
Epithelial cell of large intestine(Large_Intestine)	Mboat7
Epithelial cell of large intestine(Large_Intestine)	Cldn12
Epithelial cell of large intestine(Large_Intestine)	Esrp2
Epithelial cell of large intestine(Large_Intestine)	Tcf4
Epithelial cell of large intestine(Large_Intestine)	Pygo2
Epithelial cell of large intestine(Large_Intestine)	Mut
Epithelial cell of large intestine(Large_Intestine)	Tsix
Epithelial cell of large intestine(Large_Intestine)	Prkra
Epithelial cell of large intestine(Large_Intestine)	Vps16
Epithelial cell of large intestine(Large_Intestine)	Dcbld1
Epithelial cell of large intestine(Large_Intestine)	Traf3ip2
Epithelial cell of large intestine(Large_Intestine)	Ube2g1
Epithelial cell of large intestine(Large_Intestine)	Ints1
Epithelial cell of large intestine(Large_Intestine)	Nrf1
Epithelial cell of large intestine(Large_Intestine)	Pja1
Epithelial cell of large intestine(Large_Intestine)	Etv6
Epithelial cell of large intestine(Large_Intestine)	Prpf6
Epithelial cell of large intestine(Large_Intestine)	Ints8
Epithelial cell of large intestine(Large_Intestine)	Ppt1
Epithelial cell of large intestine(Large_Intestine)	Glb1
Epithelial cell of large intestine(Large_Intestine)	Slc29a1
Epithelial cell of large intestine(Large_Intestine)	Aldh4a1
Epithelial cell of large intestine(Large_Intestine)	Adh1
Epithelial cell of large intestine(Large_Intestine)	Praf2
Epithelial cell of large intestine(Large_Intestine)	5830417I10Rik
Epithelial cell of large intestine(Large_Intestine)	Tprkb
Epithelial cell of large intestine(Large_Intestine)	Tbc1d17
Epithelial cell of large intestine(Large_Intestine)	Lrrc41
Epithelial cell of large intestine(Large_Intestine)	Fam54b
Epithelial cell of large intestine(Large_Intestine)	Cldn25
Epithelial cell of large intestine(Large_Intestine)	Pex11b
Epithelial cell of large intestine(Large_Intestine)	Ttr
Epithelial cell of large intestine(Large_Intestine)	Man2b1
Epithelial cell of large intestine(Large_Intestine)	Gaa
Epithelial cell of large intestine(Large_Intestine)	Dynlt1f
Epithelial cell of large intestine(Large_Intestine)	Pdk3
Epithelial cell of large intestine(Large_Intestine)	Arl5a
Epithelial cell of large intestine(Large_Intestine)	Vma21
Epithelial cell of large intestine(Large_Intestine)	Rad17
Epithelial cell of large intestine(Large_Intestine)	Fos
Epithelial cell of large intestine(Large_Intestine)	Atp1b3
Epithelial cell of large intestine(Large_Intestine)	Pigt
Epithelial cell of large intestine(Large_Intestine)	Gpatch1
Epithelial cell of large intestine(Large_Intestine)	Traf2
Epithelial cell of large intestine(Large_Intestine)	Rai12
Epithelial cell of large intestine(Large_Intestine)	Nadsyn1
Epithelial cell of large intestine(Large_Intestine)	Chmp7
Epithelial cell of large intestine(Large_Intestine)	Pmaip1
